#;Text;Notes;Owner;;
675;I ask you to recover the Puzzle Box and you return with nothing.  So you reward is nothing.  Return with the box!;;James;;
676;The Puzzle Box is mine!  Hours of mindless enjoyment at my finger tips!  Here, take you reward for it is nothing compared to the box!;;James;;
677;A Necromancer's greatest ability is his Intellect!  Without sufficient Intellect, a Necromancer can find himself without spell points when he needs them most! If you bring me the basic ingredients of a Potion of Pure Intellect, I will reward you with the potion that I create!;;James;;
678;Greetings Master Bounty Hunter! The Guild of Bounty Hunters thanks you for your services to all of Jadame. We are at your disposal!;;James;;
679;You have returned with the ingredients, holding up you end of the bargain.  Here is your Potion of Pure Intellect.;;James;;
680;We seek to put to rest the soul of the Nosferatu called Korbu.  We have heard rumors that the vampires of Shadowspire seek to resurrect this ancient evil.  There is a Vial of Grave Dirt kept hidden in the Vampire Crypt in the region of Shadowspire that is instrumental in bringing Korbu back to life.  Find us this vial and return it to us.  We will always be in your debt and we will reward you well.;;James;;
681;Korbu scattered vials of the dirt from his original grave to safe guard himself.  This way he could always gain access to the dirt and move his crypt if he needed to.;;James;;
682;Ah, once we perform the Rites of Purification upon this dirt, Korbu will rest eternally.  We are in your debt and here is your reward as promised!;;James;;
683;Personality--the cleric's truest strength.  If you were to provide me with the basic ingredients of a Potion of Pure Personality, I would be more than happy to brew one for you!  Bring me the ingredients!;;James;;
684;You are missing all or some of the needed ingredients.  Return when you have them all.;;James;;
685;Ah, you learned the recipe or are very lucky!  Here is your potion!;;James;;
686;Wyverns are one of the toughest creatures that roam the continent of Jadame.  The Ancient Wyvern can even slay the mightiest adventurer with one blow.  The horn of the Ancient Wyvern is said to have many medicinal any magical properties.  There are many people who pay well for ground wyvern horn.;;James;;
687;I will buy Wyvern horns from you for 1500 gold!  I grind these horns up and sell them throughout Jadame.  Someday I hope to be able to ship them over sea to Enroth and Erathia.  That of course depends on whether the Pirates of Regna are still a problem to shipping or not!;;James;;
688;1500 gold!;;James;;
689;Accuracy can determine who lives and who dies in battle.  If you cannot hit your opponent you will surely perish!  If you bring me the ingredients of a Potion of Pure Accuracy, I will brew that potion for you.;;James;;
690;You have not found the treasure of the Dread Pirate Stanley!  ;;James;;
691;Ah, the right ingredients always do the trick! Here is your potion.;;James;;
692;The legendary Pirate Stanley is rumored to have stolen hundreds and thousands of gold pieces from the Merchants of Alvar.  No one has ever found where he has hidden his treasure.  Some say it isn't even hidden on the Island of Regna.;;James;;
693;Years and years ago, I remember hearing that Stanley journeyed to Ravage Roaming to speak with the Ogre Mage Zog about a curse that had fallen upon him.  Apparently his memory was fading, and he was certain that an evil mage was responsible.;;James;;
694;He who finds the treasure of the Dread Pirate Stanley will be a rich person!  Will that person be you?;;James;;
695;Tobersk fruit is native only to the Dagger Wound Island region.  Here the mild winters and humid summers provide the perfect conditions for the Tobersk fruit to achieve the correct levels of sugar and juice.  The pulp masters in Ravenshore pay good money for the tobersk fruit.;;James;;
696;Tobersk brandy is favorite drink of the Lizardmen of Dagger Wound Island.  Some call it an acquired taste.  How ever you look at it, it equals pure profit!;;James;;
697;Tobersk fruit is processed in Ravenshore into tobersk pulp.  Its from this pulp that the master brewers in Alvar distill tobersk brandy.;;James;;
698;Here the mild winters and humid summers provide the perfect conditions for the tobersk fruit to achieve the correct levels of sugar and juice.  Here you can purchase tobersk fruit so our pulp masters can labor over the fruit, processing it into tobersk pulp.;;James;;
699;Tobersk brandy is a favorite drink among the Lizardmen of Dagger Wound Island.  Some call it an acquired taste.  How ever you look at it, it equals pure profit!  Be gentle with the bottles as you travel back to the islands.;;James;;
700;Tobersk pulp is combined with the waters of the Alvar River and is distilled over time until the brew masters declare it ready for consumption. ;;James;;
701;The Heartwood of Jadame is used by the vampires of the Shadowspire region in the construction of their coffins.  The Heartwood's durability provides the coffin's owner with many years of rest during the daylight hours.;;James;;
702;Dried sunfish is a delicacy enjoyed by the High Clerics of the Temple of the Sun.  They pay good money for deliveries of this flaky, somewhat salty fish.;;James;;
703;"The Pirates of Regna like flamboyant jewelry!  Amulets that fail to take enchantments cast by the Necromancers of Shadowspire fill this need quite well.  The Pirates pay some of their ""hard earned"" bounty to get these amulets.";;James;;
704;The Heartwood of Jadame is used by the Vampires of the Shadowspire region in the construction of their coffins.  The Heartwood's durability provides the coffin's owner with many years of rest during the daylight hours.;;James;;
705;Dried Sunfish is a delicacy enjoyed by the High Clerics of the Temple of the Sun.  They pay good money for deliveries of this flaky, somewhat salty fish.;;James;;
706;"The Pirates of Regna like flamboyant jewelry!  Amulets that fail to take enchantments cast by the Necromancers of Shadowspire fill this need quite well.  The Pirates pay some of their ""hard earned"" bounty to get these amulets.";;James;;
707;Purchase Silver Dust of the Sea made by the Necromancers of Shadowspire. It is used by the smugglers of Ravenshore to hide their boats.  It provides the boats with a limited form of invisibility.;;James;;
708;Ground Wyvern Horn is reported to be one of the most potent reagents used by the necromancers of Shadowspire.  Unlike the reagents used by alchemists, this reagent is only used by the highest ranking members of the Necromancers' Guild.;;James;;
709;These Forged Credit Vouchers are used by agents of the Ogre Mage Zog to acquire gold from the Merchants of Alvar.;;James;;
710;Purchase Silver Dust of the Sea made by the necromancers of Shadowspire. It is used by the Smuggler's of Ravenshore to hide their boats.  It provides the boats with a limited form of invisibility.;;James;;
711;Ground Wyvern Horn is reported to be one of the most potent reagents used by the necromancers of Shadowspire.  Unlike the reagents used by alchemists, this reagents is only used by the highest members of the Necromancers' Guild.;;James;;
712;These Forged Credit Vouchers are used by agents of the Ogre Mage Zog to acquire gold from the Merchants of Alvar.;;James;;
713;Empty Barrel;;;;
714;+2 Might permanent;;;;
715;+2 Accuracy permanent;;;;
716;+2 Personality permanent;;;;
717;+2 Intellect permanent;;;;
718;+2 Endurance permanent;;;;
719;+2 Speed permanent;;;;
720;+2 Luck permanent;;;;
721;Empty Cauldron;;;;
722;+2 Fire Resistance permanent;;;;
723;+2 Water Resistance permanent;;;;
724;+2 Air Resistance permanent;;;;
725;+2 Earth Resistance permanent;;;;
726;Diseased!;;;;
727;Nothing Here;;;;
728;Poisoned!;;;;
729;You have failed the game!;Failed game;;;
730;You have failed the contest!;Failed contest;;;
731;You have failed the test!;Failed test;;;
732;You have failed the challenge!;Failed challenge;;;
733;You have already won!;Already won;;;
734;You win!  +3 Skill Points;Won Game;;;
735;You win!  +5 Skill Points;Won Contest;;;
736;You win!  +7 Skill Points;Won Test;;;
737;You win!  +10 Skill Points;Won Challenge;;;
738;Drunk!;;;;
739;Empty Cask;;;;
740;You don't have enough gold!;;;;
741;Thanks for the cure, but others in the area are still sick!  Be sure to deliver the cure to them as well!;;;;
742;I am very sick, without a Cure Disease scroll I will surely perish from Yellow Fever!.;;;;
743;Thanks for the cure! Be sure to deliver scrolls to those who still suffer from the Yellow Fever.;;;;
744;The epidemic continues! The people on the outer islands will perish!;;;;
745;Without the Anointed Herb Potion we cannot remove the poison from our water supply!;;;;
746;Where is the Idol?  Do not waste my time unless you have it!;;;;
747;Black Potions are made of a complex blending of many of the three basic alchemical reagents. Red reagents include Widowsweep Berries, Wolf's Eye, and Phials of Gog Blood.  Some blue reagents are Phoenix Feather, Phima Root, Meteor Fragment and Will O' Wisps Heart.  And some yellow reagents are Datura, Dragon Turtle Fang, Poppy Pods and Thornbark.;;;;
748;You have repaired the Portals of Stone?  That is tremendous news!  Quickly, find my brother, Isthric and tell him to return home!;James;;;
749;You found Isthric and told him how to return home?  We are indeed in debt to you, Merchant of Alvar!  I will speak well of you to Clan Leader Brekish Onefang.  Please take these potions of Cure Wounds as a reward.;James;;;
750;You have found the Prophecies of the Snake!  Perhaps the details of our future can be found in its writings!  Please take this reward for your assistance!;James;;;
751;My brother Rohtnax lives!  And you have repaired the Portals of Stone?  I must return home to him, so that we can plan our family's survival!;James;;;
752;Thank you again for making it possible for me to return to my family! The Clan Leader shall hear of your help!;James;;;
753;You have killed all of the dire wolves in the region!  Travelers are once again safe. However, I now find myself in need of a new business!;James;;;
754;You have no more pelts, return when you have more!;James;;;
755;"My family returned and told me of how you rescued them.  Tell the Merchants of Alvar, that they no longer need rely upon our ""bargain.""  I will keep my word to them and to you, my boats will always be at your service!";James;;;
756;You do not have any Naga Hides!  You waste my time!;James;;;
757;Where is Eclipse?  Return to me when you have found the shield!;James;;;
758;I pay 500 gold for Ogre Ears.  The Merchant Guild of Alvar supports me in paying this bounty to anyone who can kill and ogre.;James;;;
759;Return to me with Ogre ears if you wish to be paid!;James;;;
760;I only pay for Wasp Stingers!  Nothing more, nothing less!;James;;;
761;Thanks for the potion, but others in the area are without protection!  Be sure to deliver a potion to them as well!;James;;;
762;I an defenseless against the onslaught of the sea of fire!  I need a Potion of Fire Resistance!;James;;;
763;Thanks for the potion!;James;;;
764;Thanks for providing Potions of Fire Resistance to the southernmost houses here in Rust.  Perhaps we can survive until a new home can be found for us!;James;;;
765;Return when you have more Wyvern Horns and I will pay you more!;James;;;
766;Royal Wasp Jelly is a delicacy!  The upper caste of Merchants enjoys this tasty treat with almost every meal!;James;;;
767;I pay 1000 gold for Royal Wasp Jelly!;James;;;
768;;;;;
769;Return when you have Wasp Jelly and then I will pay you!;;;;
770;Scattered around the land are the Challenges.  If your ability is great enough, and you best the Challenge, you will be award skill points to do with as you wish!;James;;;
771;The Dragons of Garrote Gorge are susceptible to a poison that can be distilled from the rare dragonbane flower.  The flower also is the only means of an antidote for the Dragons.;James;;;
772;With all of the Dragons in the wilderness defeated, we can move on the Dragon Cave and eliminate the Dragons once and for all!  Thanks again for your help in defeating them.;James;;;
773;With all of the Dragon hunters in the wilderness defeated, we can move on their camp and eliminate them once and for all!  Thanks again for your help in defeating them.;James;;;
774;Return when you have the Drum of Victory.  You waste your time and mine otherwise!;James;;;
775;I ask for the Bone, and you return with nothing. Be gone!;James;;;
776;I need not see you again until you have the Puzzle Box!;James;;;
777;You're new aren't you?  Tell Arion Hunter that I expect more of his rabble than the likes of you!  Give me the reports and leave my sight!  You make me sick!;James;;;
778;You have not gathered sufficient bounties to allow us to promote you!;James;;;
779;You currently hold the rank of Novice Bounty Hunter, but lack sufficient bounty to be promoted to Journeyman.;James;;;
780;You currently hold the rank of Journeyman Bounty Hunter, but lack sufficient bounty to be promoted to Master.;James;;;
781;You currently hold the rank of Master Bounty Hunter! This is the highest rank of our guild.;James;;;
782;Lying as they do on opposite ends of the Light to Dark spectrum, relationships between the Necromancers' Guild and the Temple of the Sun have never been the best, but now they battle openly. Oskar Tyre, head priest of the Temple says a holy vision drove him to declare war on the guild so as to rid Jadame of the taint of darkness.;;;;
;;;;;
"Both groups are relative newcomers to our continent. The guild has set up its foothold in Shadowspire, and the First (and only) Sun Temple of Jadame is in Murmurwoods.""";;Sahil Ittalle;;;
783;Through your delivery of the Nightshade Brazier into their hands, the Necromancers' Guild has come out on top in their war with the Temple of the Sun. The artifact's magic creates a permanent shadow of darkness which surrounds the Shadowspire region. Under this cover, vampires defend the land both day and night. This has allowed the guild to field larger forces of skeletons, zombies and other undead against the temple's armies. Each report I receive puts the heart of the battle closer and closer to the Sun Temple's doorstep.;;Sahil Ittalle;;
784;Because you have destroyed the Necromancers' Guild Skeleton Transformer, the Temple of the Sun has come out on top in their war with the guild. The skeletons created by the device made up the bulk of the guild's reinforcements. Without these, the necromancers' forces crumble before the temple's advance. Each report I receive puts the heart of the battle closer to the Necromancers' Guild doorstep.;;Sahil Ittalle;;
785;"The renown Dragon slayer, Charles Quixote of Erathia, has set up a hunting expedition in Garrote Gorge. This is no ""safari,"" in fact, it's the largest operation of this type I've heard of. The hunters have a permanent base from which they sell hides, eggs, baby dragons, and other items. Garrote Gorge has always had a large Dragon population, but I imagine they must be facing extinction--so efficient are Quixote's hunters.";;Sahil Ittalle;;
786;It seems Charles Quixote's Dragon hunting operation in Garrote Gorge has almost completely wiped out Garrote Gorge's Dragon population. I'm sure once their done, those mountains will be safer to travel. Still, I wonder what Jadame will be like without Dragons.;;Sahil Ittalle;;
787;By recovering Deftclaw Redreaver's heir for him, you've allowed him to safely attack Charles Quixote's camp. Dragon hunters operate by isolating members of their prey. They just aren't prepared to face Dragons in number! Needless to say, the camp's production of Dragon goods has dwindled to a trickle. A pity. The guild used to turned a good profit off them.;;Sahil Ittalle;;
788;The Minotaurs of Balthazar Lair in Ravage Roaming are a proud culture. Their recent defeat of the Vori Frost Giants has, if anything, made them even more fiercely independent--more sure of their ability to face any task alone. Still, I have told the guild that they would make great allies, both to face the current crisis and later as trade partners.;;Sahil Ittalle;;
789;By rescuing the Balthazar Lair Minotaurs, you have ingratiated them to yourselves and by extension, to our guild. Even through the crisis, trade relations with them have improved immeasurably. Once maters of the cataclysm are resolved, I'm sure we will see a tidy profit--a direct result from your good work.;;Sahil Ittalle;;
790;Who knows the fate of Jadame now.  Perhaps you will find a way to save us from destruction?;;James;;
791;Jadame owes you a great debt!  You have saved the entire world from total destruction!;;James;;
792;With the bridges destroyed by the eruption of the mountain of fire, we cannot get to the boat dock!  We are cut off from the mainland!;;James;;
793;You have repaired the Portals of Stone?  We are all in your debt.  If only it was safe to travel through the Abandoned Temple!  Well, at least we can attempt to get to the boat dock through there.;;James;;
794;We used to have a nice series of bridges between the small islands of this region and one large bridge to the main land.  The volcano destroyed all of these.  Now we cannot travel anywhere except by boat, but we cannot even get to our boat dock!;;;;
795;Did you know I was their captive for over six years? At first, I thought they were devils from hell, but now I am not so sure. They looked like devils surely, but did not act as demons. No, I think they were but another type of monstrous race, like ogres or goblins. Regardless, devils or not, I am glad the world is rid of them!;;Roland Ironfist;;
796;"Catherine and I have had dealings with these ""lords"" of the elemental planes. I've never trusted them, and now it seems I am right. They were our recent allies against the Kreegans, but a few months later, we find ourselves at war with them here! In both cases I understand neither their reasons for helping or hindrance. They are fickle beings at best...""treacherous"" is perhaps a better word for them.";;Roland Ironfist;;
797;I must say I'm looking forward to returning to my lands of Enroth. It has been so long since I've seen them, or my son, Prince Nicolai. He was just a lad when I saw him last and now he is nearly grown. Sir Humphrey was a good choice for regent, but the land has been too long without its king at the reins of state.;;Roland Ironfist;;
798;After we defeated the Kreegans in Erathia, I abdicated my throne into the regenthood of one of my generals, Morgan Kendal. I have left in his capable hands the task of choosing Erathia's new ruler. I'm sure this seems to be much to give up, but I am first and foremost, the queen of Enroth. We were sailing for there when the cataclysm struck, drawing us here.;;Catherine Ironfist;;
799;"The Kreegans? They are no more; I am sure of it. After we put down Lucifer Kreegan, my armies scoured Eofol searching for any signs of their continued existence. We found none. No, the Kreegan infestation of our world is eliminated.";;Catherine Ironfist;;
800;I fought alongside elementals in our campaigns against the Kreegan. I found them stalwart and loyal. I know Roland disagrees, but I cannot call their hostility here a case of fickleness. No, I think something else drives them to attack us--magic perhaps? You should speak with our sage, Xanthor. He has been studying the Destroyer's crystal. I'm sure he's come up with some theory by now.;;Catherine Ironfist;;
801;We used to travel freely between the islands using the bridges.  These bridges were destroyed when the mountain of fire erupted.  Many families are trapped on the outer islands.  We don’t even know if the people who live there are still alive.;;James;;
802;With the Portals of Stone repaired, we can at least check on the outer islands and those who live there.  We are in your debt for fixing the Portals of Stone.;;James;;
803;The boat dock on the northernmost island is the only way to travel between Dagger Wound and the mainland.  With the bridges destroyed, we cannot get to the boat dock and those arriving from Ravenshore cannot get to the village of Blood Drop!;;James;;
804;We can get to the boat docks?  But we have to go through the Abandoned Temple?  Well that's something.  At least we can get to the boats.;;James;;
805;;;;;
806;;;;;
807;;;;;
808;;;;;
809;;;;;
810;I have traveled to these lands to catalog its array of available cheese. My task is nearly complete, but there are yet three cheeses I have yet to sample. These are Frelandeau, Eldenbrie and Dunduck. I would reward highly any who could locate these rare and reputedly tasty culinary gems for me.;;Asael Fromago;;
811;You say you will find me the cheeses I desire, but here you are returned, empty-handed! Do not waste my precious time! Bring me cheese--Frelandeau, Eldenbrie and Dunduck! Do not return until you have them!;;Asael Fromago;;
812;Very good, you have found me some of the cheese I seek. But now I have my heart set on a full cheese tasting with all three cheeses eaten at once so I can savor them in comparison. Come back when you have then all. I will not take what you have now. I don't think I could resist sampling what you leave--and then the cheese tasting would be ruined!;;Asael Fromago;;
813;Excellent! Give me the cheeses! I must consume them!;;;;
;;;;;
Ah….munch munch….frelandeau, exquisite….mmmm, and eldenbrie, wondrously smoky…and hmmm, dunduck…well, that's not very nice, is it?;;;;;
;;;;;
"You have made my Jadamean cheese cataloging safari a success! I can die a happy man! You have the humble thanks of a man of cheese. And here is your promised reward!""";;Asael Fromago;;;
814;"There are no people more dedicated to cheesecraft than the august cheese masters of Vori. Otherwise known to be rather barbaric, the Vori Frost Giants are true emblems of the potential of civilized development--at least as far as cheese making is concerned. Did you know that they have forty-two different words for ""cheese.""";;Asael Fromago;;
815;Even as a lad I knew I had a special relationship with cheese. Why, my first memory is of nibbling a bit of farmer's cheddar from my mother's hand! From that day I knew it would be my passion to eat cheese, to know all of the endless variety of its tasty wonderment, and to search the world for rare and exotic cheese-stuff. And so have I made my life...and destiny.;;Asael Fromago;;
816;With the cheeses you have brought me, I have now eaten all of the world's known cheeses. Now none can say that I, Asael Fromago, am not history's most eminent connoisseur of cheese! None can compare to my glory! Ha-ha-ha…;;Asael Fromago;;
817;The night the stranger came through here was the same night that the crystal erupted in the center of town.  I only caught a glimpse of the stranger.  He didn’t appear the potent mage that he was.  I was not in the town square when he summoned the crystal, but I did see the flash of light that traveled across the sky.  It was truly a terrible night.;;Hint Ravenshore;;
818;A wanderer came into town.  Several ruffians sought to relieve this traveler of whatever wealth he possibly possessed. The wanderer barely paid any of them much notice.  With a small flick of his wrist all fell before him.  Then he walked to the town square and summoned the giant crystal that you'll find there today.;;Hint Ravenshore;;
819;"There is an ancient saying among the Dark Elf people,  ""a thing lives only as long as the last person who remembers it.""  The events the night the crystal burst forth into our lives will live for a very long time.  Many of us saw the events of that night.  The mage who summoned forth the crystal said not one word to anyone us.  When he looked upon us, it seemed that all there was in his heart and eyes was pity.";;Hint Ravenshore;;
820;When the mage came into town I didn’t think much of it.  This is Ravenshore.  Everyone who travels the roads of Jadame comes through here at some time or another.  I guess I should have paid more attention to him.  Seems he caused quite a stir in the town square.;;Hint Ravenshore;;
821;The Pirates of Regna own the seas.  No one can stand against them!  Several years ago, some fishing boat captains thought that they could sail to Erathia to get help dealing with the pirates.  We never saw or heard from them again.;;Hint Ravenshore, Dagger Wound, Ravage Roaming, Shadowspire;;
822;The Regnans are the worst slime to ever set foot on the shore of Jadame. They keep the peoples of this continent from trading with Erathia and Enroth.  What choice do we have?  Even the Merchants of Alvar couldn’t muster a fleet to deal with the pirates.  Rumor says that there are smugglers around that have found ways around the pirate blockades.;;Hint Ravenshore, Dagger Wound, Ravage Roaming, Shadowspire;;
823;The Regnans call themselves the Empire of the Endless Ocean--trying to make more of themselves than there really is.  All they are is bullies and bandits.  Of course, don’t tell them that I said that!;;Hint Ravenshore, Dagger Wound, Ravage Roaming, Shadowspire;;
824;Over the last few weeks there have been reports of bandits and Ogres robbing travelers on all of the major roads of Jadame. Times just seem to be getting worse.  Between the Regnan Pirates and these bandits it seems that no one is safe to travel by any means.;;Hint Alvar;;
825;Several of the warriors got together to go take care of the ogres that were camping on the road to Ravenshore.  That’s when we first had word of the fortress they were constructing to the southwest of here.  Since the fortress was completed the roads to the south and west have not been safe.;;Hint Alvar;;
826;The Smuggler of Jadame may be a myth, but I think not.  The Merchants of Alvar seem to be able to send small amounts of goods away across the sea to Erathia and Enroth.  Yet they own no boats of their own.   This would seem to support the idea that there really are smugglers.  Now why they work for the merchants is beyond the likes of me.;;Hint Ravenshore, Alvar;;
827;Wererats!  They are the worst of scum!  The pick through our trash at night!  Always scurrying around in the dark!  Never seen when the sun is up.  Gives one the shivers it does!;;Hint Ravenshore, Alvar;;
828;The Cyclopes that dwell to the southeast of here have always been a threat to the village of Rust!  But the village has always been able to push back any raid.  They aren't so tough in small numbers, but if they can catch you out in the desert unaware, you will not survive!  ;;Hint Ironsand;;
829;The sea of fire took us all by surprise.  It spread through the eastern half of the village like wildfire.  Luckily its growth seems to have slowed.  Still I don’t know how much longer any of us can last.;;Hint Ironsand;;
830;We need to find a new place to live!  There is no way any people could live under these conditions.  Even the Cyclopes will be forced to move.  There are legends that talk about the ancient homeland that we traveled here from.  The stories say that it was lush and green.  If we only had such a place to return to.;;Hint Ironsand;;
831;There are traders in Alvar and Shadowspire that trade for the different types of ore that can be found all over Jadame.  They use the ore to create items that they are more than happy to trade for more ore!;;Hint anywhere;;
832;"You know, it is said the Vault of Time was here before Ravenshore; the town was built around it. It is supposed to contain the treasure of the old Emperor Thorn who ruled the lands around here hundreds of years ago. Many come here to try and open the vault, but none succeed.";;Poundlin Deerhunter;;
833;As if Quixote was not enough of a problem to plague us, we must also contend with Ilsingore, Ilsingore and Old Loeb--renegades among our kind! They think they can rebuild our race by scattering across Jadame and starting their own tribes. Fools! All they do is weaken us by removing themselves from our numbers. Yaardrake has fled to the Ironsand Desert. I know not where the others have gone.;;Bazalath NPC 443;;
834;While Garrote Gorge has the highest concentration of dragons in Jadame, I hear there is hunting to be had elsewhere. For instance, there is rumored to be a great old dragon out in the Ironsand Desert. Another is supposed to be somewhere in the badlands of Ravage Roaming.;;Isram Delver NPC 418;;
835;When Charles Quixote brought us over from Erathia, we sailed past Regna Island. Since this was our first sight of Jadamean land on the voyage, it was an omen of our hunting expedition's future success that I saw an ancient dragon winging its way towards the island. How I wish I could get a spear in that one! It was the biggest dragon I'd ever seen!;;topic 675;;
836;Yes, I was here the day the Destroyer walked through Ravenshore! I was at the blacksmith's getting a knife sharpened. He walked right past us like he owned the town. A crowd was following him at a distance. One of them threw a rock, but it bounced off a magic shield surrounding him. He didn't even seem to notice. Later I heard an explosion from the town square. I ran out to look, but the Destroyer was gone and that crystal and scattered bodies were all that remained.;;Elsie Apple NPC 405;;
837;"Yeah, I saw the ""Destroyer"" and well named he is! I thought he was a rich merchant, and he looked like easy prey, so I…well, I tried to rob him. I ran ahead of him and lay in ambush in an alley, waiting for him to pass. When he walked by, I made a grab for him. My mistake! I didn't even touch him! As soon as I got near him, I was thrown back by his magic. In fact, I was thrown over a house into the next street!";;Aznog Black NPC 409;;
838;"Those cursed ratmen--those so-called ""Priests of Eep""--are nothing but trouble. More like a pack of thieves than holy men, they are! I'll warn you, traveler. Keep an eye on your equipment when they're around. They'll steal anything that isn't nailed down.";;Mortie Bith NPC 408;;
839;Well, if you're looking for cheese, I daresay you will find it in the churches of Eep. You know mice like cheese. Well, this rule also applies to the ratmen of Eep. It is said that they keep a horde of the stuff in each of their temples.;;Jillian Applebee NPC 406;;
840;On top of all of our problems here, the lord of our plane, Gralkor the Cruel is missing. He is a being of great power and could no doubt fight the dark magic which assails this plane.;;Plane of Earth one;;
841;I wish I understood what has happened here. One day it was life as usual here…and this is normally a peaceful realm. Then suddenly everyone was howling with violent madness and was filled with a thirst to crush your land of Jadame. Even now my fellow Earth Plane denizens work single-mindedly to push the firmament of our realm into yours.;;Plane of Earth two;;
842;Perhaps the reason I am not affected by the madness is that I carry with me an amulet given to me by the lord of this plane, Shalwend. It is said in our legends that he and the other elemental lords made your world. No doubt if Shalwend was here he could stop the creeping madness, but he is missing! Where is our lord in our time of greatest need?;;Plane of Air one;;
843;It was clearly magic which caused the madness that has taken my fellow Plane of Air dwellers. On the day it struck there was instant chaos. All who were affected dropped what they were doing and began to howl. It was a chorus of horror! Only a handful of us maintain our sanity. Now, day by day, our glorious realm falls further and further towards a state of hellish decline.;;Plane of Air two;;
844;I am not unschooled in the ways of magic. Clearly some spell of almost unimaginable power has affected those that live in this watery realm. My main curiosity is to know why this has occurred. Clearly no one would risk using such power if it was not to achieve some terrible end. All I know is that the Plane of Water makes war upon your realm. From here, I can discern no reason to it!;;Plane of Water one;;
845;W-what has h-happened to my home w-waters? All are c-consumed by m-m-madness! And worse, our l-lord is m-missing! Where is our r-ruler, th-the mighty Acw-w-walander! W-without him w-we are d-doomed!;;Plane of Water two;;
846;I know to your eyes, this plane must seem a hell-scape. But I tell you, normally it is not so. Before the madness we lived here together in a state of peace and harmony. But then, one day the madness fell and our Lord Pyrannaste was nowhere to be found. Perhaps his absence caused the madness? It may be so, he has never before been gone from this realm in my memory.;;Plane of Fire one;;
847;Though the madness affects almost all of those that live here, it has not robbed them of their cunning. As I am sure you are aware, they make war on your realm, but it is not with crazed abandon that they do so. Leaders have emerged among the affected, and these make shrewd military designs against you. Even now they mass near the gateway to Jadame in preparation for a massive assault.;;Plane of Fire two;;
848;The Snapfinger family tomb is one of the lowest in our village's burial catacombs. Since we are such an honored family, our crypt is the largest. It isn't the easiest place to find--even I have become lost looking for it! When I do, I find it by keeping a hand on the right-side wall. I eventually get there.;;Overdune Snapfinger NPC 7;;
849;Have you found the shield?  The recovery of Eclipse is very important to the Temple of the Sun!  You must help us find it!;;Lathius;;
850;Thanks again for recovering the shield Eclipse!  I hope it has proven helpful in your adventures.;;Lathius;;
851;You never had it!;;Seer;;
852;Here is your missing item.;;Seer;;
853;Well, that matter's done. I will make arrangements to travel to Ravenshore so I myself may sit on your council. Frankly, I could use a bit of change. I will leave my second in command, Reginald Dorray, in charge.;;;;
;;;;;
"Again, good job.""";;Charles Quixote;;;
854;I'm sorry. I'd like to adventure, yes, but you're just not at my level.;;K Memoria;;
855;Sure, why not? I'm ready to go--just have to grab my gear! I'll show the guild who is worthy and who isn't!;;K Memoria;;
856;No…no, that life is over for me. Besides, if I were to take up the mace again, it would be with other companions. I'm afraid--if I may speak bluntly--I just can't see myself traveling with a group as inexperienced as yours.;;Maylander;;
857;Say, that sounds grand! Yes, I will go with you, if you will have me.;;Maylander;;
858;"I think not! Why would I travel with the likes of you? Perhaps you didn't catch my name, ""Jasp Thelbourne?"" Yes, that ""Thelbourne,"" rabble. No, whatever you're up to, I'm not interested.";;Thelbourne;;
859;Yes, we'd make quite a team! We have all done such great deeds, how could not further greatness follow from our joining together? I'll go with you if you want.;;Thelbourne;;
860;Now that I need not fear my heir's destruction. I will visit my revenge on Quixote. His camp will face the assault of fire and claw. Those who have hunted us are now our prey animals.;;;;
;;;;;
"As for your alliance…you have done me a great service. I will honor my debt. As soon as I've set my enemies to flight or the beyond, I will join the alliance council in Ravenshore.""";;Deftclaw Redreaver;;;
861;I tell you, with all that's going on, it's like an honest merchant can't get business done! I mean, we've always had to deal with Ogre raiders, but now they've grown so bold as to have built a fort right here in Alvar! Now no caravans can take the west road to Murmurwoods. The worst of it is most of my trade with the Temple of the Sun there!;;D Farswell;;
862;You have done us all a great service by clearing out the Ogre's fort. Now our caravans can freely travel to Murmurwoods. I thank you…and my purse certainly thanks you!;;D Farswell;;
863;Sure we have wasps in Alvar--and rather large ones, too--but we tolerate them for good reason. Many of our customers desire wasp products. Say…if you want to get in on the action, the trader, Veldon, is a broker for wasp parts. He lives here in town, and I hear he is currently trying to fill a large order for wasp stingers.;;B Featherwind NPC422;;
864;Not many people know this, but it is possible to train a Dragon. It's sort of like breaking a horse, except that it requires more special equipment and a lot of magic. Those tame Dragons outside the fort are an example of my work. Right now they are loyal to us, but I will bond them to their ultimate customer, Fennis Greenwood, a minor lord back in Erathia. Well, I will do so as soon as he pays us, that is.;;Weldrick Falconeye NPC 420;;
865;Zanthora is a strange character. Not to say that members of the Necromancers' Guild are not all strange, but she is truly mad. I hear that other guild members simply refuse to work with her--so terrible are her experiments. Still, they value her dark genius. To keep her around, they built her a lab of her own out on the marshy wastes outside of town.;;K Fellburn NPC 423;;
866;"For the most part, the Necromancers' Guild has the local vampires under control…mostly. But there's one place you don't want to go! Most of them sleep in a communal crypt north of the guild. Watch out if you go there. They're a bit, shall we say…""territorial.""";;L Gallowswell NPC 428;;
